Currency,AED,ALL,ARS,EUR,AUD,BAM,BGN,BHD,BND,BRL,CAD,CHF,CLP,CNY,COP,CZK,DKK,DZD,GBP,HKD,HUF,IDR,ILS,INR,IRR,ISK,JPY,KRW,KWD,KZT,LKR,MAD,MKD,MUR,MXN,MYR,NOK,NPR,NZD,OMR,PEN,PHP,PKR,PLN,QAR,RON,RSD,RUB,SAR,SEK,SGD,THB,TND,TRY,TTD,TWD,UAH,USD,UYU,VEF,XDR,ZAR
2021-06-25,3.6725,102.64,95.59,0.83682,1.315983,1.638598,1.636653,,1.3424,4.9066945606695,1.229791,0.91682,731.1,6.455146,3770.35,21.328033,6.222845,134.3285,0.719247,7.76159,294.460251,14431.297071,3.247782,74.211213,,123.09,110.686192,1126.65272,NaN,,198.5,8.8968,51.69,NaN,19.813054,4.155983,8.482008,,1.412636,NaN,3.981,48.502092,,3.776736,NaN,4.122427,98.4928,72.123849,3.75,8.460502,1.341841,31.810042,,8.6934728033473,6.7552,27.91,27.4589,1,43.481,,0.6998,14.088619
2021-06-24,3.6725,102.73,95.5583,0.837802,1.32004,1.636541,1.638572,,1.3459,4.9464644772118,1.229725,0.918817,735.13,6.467242,3773.11,21.29943,6.23006,134.359,0.719529,7.764326,293.66622,14451.558311,3.249916,74.147118,,122.45,110.757373,1131.928619,0.30105,,198.52,8.8974,51.62,NaN,20.080261,4.16002,8.523794,,1.416136,0.3845,3.9845,48.635221,,3.790633,3.64,4.125754,98.5923,72.27195,3.75,8.472939,1.34375,31.849866,,8.6965482573727,6.7791,27.98,27.2737,1,43.458,,0.6999,14.244973
2021-06-23,3.6725,102.71,95.53,0.83675,1.318885,1.644384,1.636516,,1.3461,4.9538113965359,1.227261,0.917329,749.34,6.47586,3784.45,21.260146,6.222241,134.3346,0.714877,7.765626,292.310267,14446.765961,3.255209,74.175885,,122.51,110.819178,1136.273115,0.30105,,197.99,8.8946,51.87,41.2641,20.271525,4.161493,8.51184,,1.417873,0.3845,3.9775,48.713915,,3.78437,3.64,4.122082,98.6273,72.544139,3.75,8.475274,1.344155,31.784788,,8.6464730984855,6.7759,27.96,27.305,1,43.422,,0.7,14.173458
2021-06-22,3.6725,103.04,95.4967,0.84076,1.329914,1.644799,1.644359,,1.3455,5.0178241129981,1.238103,0.920044,746.17,6.475029,3758.08,21.467126,6.251892,134.5418,0.719354,7.76568,298.604338,14457.995628,3.26156,74.300908,,123.24,110.559946,1135.631411,0.30105,,198.14,8.9173,51.88,41.2491,20.582815,4.16151,8.5924,,1.430217,0.3845,3.9715,48.673281,,3.810997,3.64,4.141164,98.7677,73.192366,3.75,8.5396,1.345973,31.720195,,8.6930385068102,6.778,28.01,27.1935,1,43.583,,0.701,14.329158
2021-06-21,3.6725,103.07,NaN,0.840972,1.330502,1.643831,1.644773,,1.347,5.0619796484736,1.241107,0.921201,NaN,6.468421,3753.77,21.502817,6.253805,134.5905,0.720461,7.76436,297.796653,14443.940796,3.267093,74.161971,,123.65,110.091666,1134.631234,0.3012,,198,8.9193,51.68,41.2426,20.598099,4.147507,8.634513,,1.434446,0.3845,3.958,48.753679,,3.812043,3.64,4.140695,99.1424,73.270961,3.75,8.591624,1.34463,31.614667,,8.7867294592549,6.7677,27.93,NaN,1,43.686,,0.7007,14.250526
2021-06-20,3.6725,,NaN,,,1.643831,,,NaN,,,,NaN,,3753.77,,,NaN,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,,,,NaN,,,,,NaN,,NaN,,,,,,,,NaN,,NaN,,NaN,,,
2021-06-19,3.6725,,NaN,,,1.643831,,,NaN,,,,NaN,,3753.77,,,NaN,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,,,,NaN,,,,,NaN,,NaN,,,,,,,,NaN,,NaN,,NaN,,,
2021-06-18,3.6725,102.94,95.3817,0.840477,1.330644,1.63846,1.643806,,1.3407,5.0071440578248,1.237267,0.919566,735.69,6.439654,3730.45,21.448143,6.250126,134.4504,0.721004,7.764246,298.71407,14435.014288,3.269541,73.986973,,123.03,110.203396,1132.232308,NaN,,197.69,8.9129,NaN,41.1873,20.45495,4.139015,8.645823,,1.434611,NaN,3.9375,48.424945,,3.8235,NaN,4.139267,98.7214,72.295512,3.75,8.600605,1.342915,31.449824,,8.6954950411834,6.766,27.81,27.1712,1,43.813,,0.6999,14.138763
2021-06-17,3.6725,102.67,95.3517,0.837731,1.320516,1.613189,1.638435,,1.3366,5.0503476585407,1.232973,0.915222,726.62,6.440228,3690.56,21.370529,6.230125,133.9579,0.71647,7.765268,296.808243,14464.756639,3.261205,74.123314,,NaN,110.655944,1134.338611,0.3011,,197.92,8.9015,50.89,41.1222,20.474659,4.139985,8.542599,,1.426238,0.3845,3.9115,48.456061,,3.801206,3.64,4.125241,97.9811,72.395744,3.75,8.536902,1.34037,31.399849,,8.6372622937086,6.7556,27.78,27.0275,1,43.775,,0.6996,14.078663
2021-06-16,3.6725,101.35,95.315,0.82481,1.296519,1.61532,1.613164,,1.3278,5.0365390960079,1.21775,0.898713,725.11,6.399043,3693.35,21.009568,6.133784,133.8013,0.707935,7.762042,290.061036,14244.952161,3.238948,73.308726,,121.22,109.856483,1118.632465,0.30085,,197.69,8.8245,50.96,41.1154,19.960079,4.117535,8.34774,,1.398053,0.3845,3.9005,48.064995,,3.725338,3.64,4.061036,96.9269,71.952656,3.75,8.353926,1.325718,31.149786,,8.5461068954141,6.7494,27.64,26.9258,1,43.662,,0.6946,13.741669
2021-06-15,3.6725,101.38,95.285,0.8259,1.300132,1.614787,1.615296,,1.3265,5.0705318797489,1.218864,0.900149,719.17,6.400892,3626.02,21.019161,6.141559,133.7585,0.711513,7.762719,290.782953,14250.140403,3.243558,73.342501,,121.57,110.075983,1118.351503,0.30085,,197.53,8.8266,50.94,41.0013,19.984969,4.11703,8.326974,,1.402957,0.3845,3.9175,48.069871,,3.73596,3.64,4.066981,96.9515,72.047407,3.75,8.329865,1.326644,31.149653,,8.5551701354476,6.7372,27.67,26.9957,1,43.644,,0.6948,13.776016
2021-06-14,3.6725,101.46,95.255,0.825627,1.295905,1.613056,1.614762,,1.3267,5.1061756935271,1.216727,0.899026,720.28,6.398696,3626.02,20.989102,6.139448,133.9112,0.709197,7.761559,289.910832,14256.621532,3.244964,73.234396,,121.52,109.767173,1118.783025,0.30085,,197.53,8.841,50.88,40.9975,19.912401,4.11501,8.324637,,1.400182,0.3845,3.903,47.860799,,3.727873,3.64,4.062335,97.1417,72.245707,3.75,8.334214,1.326783,31.140192,,8.3702113606341,6.7381,27.69,27.0404,1,43.634,,0.6946,13.801106
2021-06-13,3.6725,,NaN,,,1.613056,,,NaN,,,,NaN,,3626.02,,,NaN,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,,,,NaN,,,,,NaN,,NaN,,,,,,,,NaN,,NaN,,NaN,,,
2021-06-12,3.6725,,NaN,,,1.613056,,,NaN,,,,NaN,,3626.02,,,NaN,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,,,,NaN,,,,,NaN,,NaN,,,,,,,,NaN,,NaN,,NaN,,,
2021-06-11,3.6725,101.11,95.135,0.824742,1.293773,1.606563,1.613031,,1.3221,5.0787628865979,1.211299,0.897567,720.77,6.39332,3589.86,20.894845,6.132866,133.6181,0.706887,7.759918,285.558763,14198.729897,3.247918,73.131052,,121.42,109.591753,1114.301031,NaN,,197.6,8.8384,50.68,40.9527,19.711588,4.108041,8.315711,,1.396371,NaN,3.8995,47.732784,,3.686186,NaN,4.05633,96.472,71.721237,3.75,8.300454,1.324536,31.064742,,8.4098144329897,6.7469,27.69,27.1068,1,43.69,,0.6934,13.590268
2021-06-10,3.6725,101.07,95.0967,0.821423,1.29218,1.603797,1.606539,,1.3241,5.0461639559717,1.210695,0.89609,718.98,6.392969,3588.41,20.856744,6.108428,133.6731,0.70883,7.759734,284.327255,14272.498768,3.241827,73.084607,,120.62,109.536718,1116.116313,0.30075,,198,8.8264,50.58,40.8797,19.706341,4.120503,8.306062,,1.390833,0.3845,3.8865,47.74848,,3.681452,3.64,4.043289,96.6266,72.17562,3.75,8.272959,1.324873,31.170527,,8.4839822572696,6.7608,27.66,27.0906,1,43.593,,0.6934,13.643092
2021-06-09,3.6725,100.9,95.055,0.820008,1.289955,1.605508,1.603772,,1.3239,5.030340303403,1.20779,0.894875,717.82,6.386142,3597.18,20.809348,6.098073,133.557,0.705642,7.758508,284.698647,14248.249282,3.24346,72.947929,,120.47,109.372694,1115.129151,0.30075,,197.69,8.8192,50.63,40.8585,19.630176,4.117507,8.242558,,1.387864,0.3845,3.8865,47.758098,,3.653957,3.64,4.038376,96.5223,72.118983,3.75,8.248872,1.322919,31.160312,,8.5814678146781,6.722,27.73,27.1764,1,43.561,,0.6926,13.554982
2021-06-08,3.6725,101.06,95.015,0.820883,1.290264,1.608148,1.605484,,1.3235,5.0320144475456,1.207191,0.895912,716.06,6.3978,3609.2,20.84551,6.104416,133.612,0.70678,7.759481,285.552454,14249.072402,3.242981,72.876375,,120.59,109.407322,1115.358726,0.30075,,197.55,8.8244,50.72,40.8316,19.758578,4.120506,8.248235,,1.386061,0.3845,3.944,47.690855,,3.669184,3.64,4.041865,96.5023,72.469545,3.75,8.270809,1.323264,31.190281,,8.5918568379576,6.7426,27.71,27.1923,1,43.526,,0.6931,13.511164
2021-06-07,3.6725,101.23,94.975,0.822233,1.289097,1.614121,1.608124,,1.3243,5.0476073014307,1.207121,0.89903,717.12,6.396563,3609.2,20.884723,6.114866,133.6852,0.705682,7.758181,284.418681,14245.272159,3.24963,72.792715,,120.64,109.340569,1111.026147,0.30085,,197.11,8.8364,50.9,40.824,19.770597,4.128022,8.262046,,1.383983,0.3845,3.8975,47.631968,,3.672258,3.64,4.048183,96.6418,72.851751,3.75,8.267719,1.32322,31.189771,,8.625390560763,6.7422,27.73,27.2914,1,43.567,,0.6935,13.478293
2021-06-06,3.6725,,NaN,,,1.614121,,,NaN,,,,NaN,,3609.2,,,NaN,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,,,,NaN,,,,,NaN,,NaN,,,,,,,,NaN,,NaN,,NaN,,,
2021-06-05,3.6725,,NaN,,,1.614121,,,NaN,,,,NaN,,3609.2,,,NaN,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,,,,NaN,,,,,NaN,,NaN,,,,,,,,NaN,,NaN,,NaN,,,
2021-06-04,3.6725,101.56,94.86,0.825287,1.304283,1.604849,1.614096,,1.3276,5.1063794668647,1.211521,0.903772,719.93,6.409755,3657.41,21.004374,6.137493,133.8807,0.707188,7.757696,286.011389,14326.12858,3.256582,73.005034,,121.38,110.085005,1116.555253,NaN,,197.05,8.8625,50.61,40.8203,20.171247,4.128002,8.381613,,1.397706,NaN,3.8215,47.762648,,3.68928,NaN,4.062887,97.0597,73.195015,3.75,8.339523,1.328217,31.250309,,8.6806140133696,6.7396,27.66,27.34,1,43.591,,0.695,13.652224
2021-06-03,3.6725,101,94.815,0.820546,1.295807,1.604981,1.604825,,1.3224,5.0786904078116,1.207024,0.899401,720.44,6.392878,3642.29,20.881267,6.101994,133.5936,0.705301,7.758349,283.761385,14294.666448,3.2492,72.926479,,120.11,109.797325,1114.096989,0.30075,,197.05,8.8252,50.6,40.8428,19.963896,4.122508,8.328629,,1.387954,0.3845,3.8525,47.76237,,3.653073,3.64,4.03873,96.3458,73.206121,3.75,8.299417,1.324444,31.129893,,8.6690736030196,NaN,27.68,27.3449,1,43.699,,0.6929,13.556905
2021-06-02,3.6725,101.01,94.775,0.820614,1.292959,1.599861,1.604957,,1.3222,5.1609223699327,1.206713,0.901198,721.52,6.38536,3671.38,20.896931,6.102495,133.496,0.706754,7.759314,283.981618,14271.811915,3.253652,73.102741,,119.89,109.73248,1112.842606,0.30075,,197.5,8.8431,50.42,40.8293,19.957903,4.124979,8.32045,,1.38216,0.3845,3.8585,47.851633,,3.664287,3.64,4.038076,96.2199,73.456261,3.75,8.279829,1.323568,31.14968,,8.5869850648285,6.7302,27.63,27.4381,1,43.63,,0.6933,13.726325
2021-06-01,3.6725,100.64,94.735,0.817996,1.291861,1.603008,1.599836,,1.3195,5.2021267893661,1.203108,0.89865,722.11,6.383885,3715.28,20.827812,6.083108,133.4166,0.705808,7.758937,283.402863,14254.887526,3.241554,72.896115,,120.68,109.652352,1108.703476,0.30075,,197,8.8205,50.5,NaN,19.900123,4.126462,8.271002,,1.37726,0.3845,3.8415,47.775869,,3.653252,3.64,4.023804,96.1674,73.547076,3.75,8.258078,1.322618,31.169734,,8.520408997955,6.7408,27.56,27.4674,1,43.68,,0.692,13.765644
2021-05-31,3.6725,100.96,94.685,0.819605,1.292927,1.610797,1.602983,,NaN,5.2346528973035,1.207032,0.90009,724.92,6.370134,3715.28,20.862224,6.094992,133.5265,0.704967,7.760839,284.902877,14263.552168,3.246291,72.56897,,120.98,109.654946,1108.138677,NaN,,NaN,8.8463,50.72,NaN,19.927137,4.124498,8.374969,,1.376854,NaN,3.8175,47.650193,,3.67642,NaN,4.032047,96.3537,73.383329,3.75,8.295222,1.322023,31.199902,,8.5015982296533,NaN,NaN,27.5004,1,43.794,,NaN,13.767232
2021-05-30,3.6725,,NaN,,,1.610797,,,NaN,,,,NaN,,3715.28,,,NaN,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,,,,NaN,,,,,NaN,,NaN,,3.75,,,,,,NaN,,NaN,,NaN,,,
2021-05-29,3.6725,,NaN,,,1.610797,,,NaN,,,,NaN,,3715.28,,,NaN,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,,,,NaN,,,,,NaN,,NaN,,3.75,,,,,,NaN,,NaN,,NaN,,,
2021-05-28,3.6725,101.05,94.565,0.823588,1.300939,1.603402,1.610773,,NaN,5.2581123373415,1.21158,0.902652,730.43,6.37638,3729.02,20.961127,6.124691,133.5204,0.70635,7.761983,286.484928,14334.162411,3.251688,72.546533,,120.68,110.072476,1116.669412,NaN,,197.55,8.8535,50.46,NaN,20.028908,4.133504,8.383298,,1.384533,NaN,3.805,47.829847,,3.695026,NaN,4.051721,96.4471,73.645446,3.75,8.338824,1.326141,31.299621,,8.5980892768901,NaN,27.7,27.526,1,43.847,,0.6928,13.831741
2021-05-27,3.6725,100.98,94.525,0.819807,1.291441,1.599338,1.603378,,1.3242,5.3027545499262,1.208887,0.899082,732.82,6.378751,3747.48,20.855058,6.096327,133.4777,0.705591,7.761928,285.735366,14305.230366,3.247991,72.604525,,120.27,109.378587,1117.101164,0.30075,,197.55,8.8367,50.31,40.6514,19.884899,4.140023,8.358173,,1.370717,0.3845,3.864,48.020167,,3.675767,3.64,4.030251,96.4476,73.402197,3.75,8.304476,1.32366,31.300213,,8.4428594851615,6.7636,27.8,27.5461,1,43.78,,0.6922,13.74381
2021-05-26,3.6725,100.61,94.485,0.817728,1.28645,1.594773,1.599313,,NaN,5.3157249161828,1.20893,0.896067,734.75,6.390465,3735.41,20.812004,6.080628,133.3128,0.705945,7.762041,286.662851,14288.396435,3.249898,72.754109,,121.27,108.888707,1117.016927,0.3005,,197.55,8.8173,50.15,40.6991,19.87039,4.14253,8.322839,,1.368632,0.3845,3.8405,48.148663,,3.677406,3.64,4.021588,95.8879,73.644779,3.75,8.300188,1.32382,31.239676,,8.4491781830076,6.7592,27.78,27.4553,1,43.851,,0.6914,13.842669
2021-05-25,3.6725,100.48,NaN,0.815395,1.2871,1.601564,1.594749,,1.3272,5.297619047619,1.203359,0.895059,727.09,6.40574,3750.66,20.749348,6.063275,133.2701,0.705912,7.762312,284.458578,14331.001305,3.239808,72.762557,,121.02,108.847032,1121.63242,0.3006,,197.92,8.8026,50.46,40.694,19.829012,4.142939,8.314172,,1.379485,0.3845,3.8305,48.135192,,3.656148,3.64,4.015819,96.1559,73.429061,3.75,8.263046,1.325424,31.350294,,8.412915851272,6.7801,27.9,27.4281,1,43.937,,0.6915,13.828359
2021-05-24,3.6725,100.91,NaN,0.818867,1.294137,1.604718,1.601539,,1.3306,5.3471175892565,1.206273,0.897232,716.41,6.427039,3738.19,20.818867,6.08942,133.5082,0.707566,7.765558,284.531608,14355.003275,3.258352,72.921471,,NaN,108.884704,1126.293809,0.3008,,196.77,8.8143,NaN,40.7037,19.954389,4.146004,8.35981,,1.391828,0.3845,3.793,48.092859,,3.672617,3.64,4.033328,96.4987,73.740501,3.75,8.325418,1.329512,31.360138,,8.3874058303308,6.7747,27.93,27.4572,1,43.966,,0.6926,13.971667
2021-05-23,3.6725,,NaN,,,1.604718,,,NaN,,,,NaN,,3738.19,,,NaN,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,,,,NaN,,,,,NaN,,NaN,,,,,,,,NaN,,NaN,,NaN,,,
2021-05-22,3.6725,,NaN,,,1.604718,,,NaN,,,,NaN,,3738.19,,,NaN,,,,,,,,NaN,,,NaN,,,,NaN,NaN,,,,,,NaN,,,,,NaN,,NaN,,,,,,,,NaN,,NaN,,NaN,,,
2021-05-21,3.6725,100.69,94.2767,0.820479,1.287988,1.602745,1.604693,,1.3315,5.3025927141451,1.204463,0.898507,NaN,6.431982,3721.57,20.882836,6.101247,133.3498,0.704545,7.764933,286.437479,14354.996718,3.253856,72.86019,,121.34,108.803741,1126.55891,NaN,,196.77,8.8124,50.39,40.6205,19.916393,4.14104,8.3213,,1.387758,NaN,3.743,47.908599,,3.683295,NaN,4.042337,96.0757,73.411634,3.75,8.30489,1.330653,31.3702,,8.3812766655727,6.7708,27.97,27.4665,1,44.105,,0.6921,13.9383
2021-05-20,3.6725,101.01,94.245,0.819471,1.289519,1.601564,1.602721,,1.3335,5.2910759649267,1.211014,0.90068,715.31,6.438007,3682.66,20.912071,6.093911,133.4474,0.708023,7.762517,287.3064,14414.348931,3.265508,73.066459,,122.35,108.948619,1130.787511,0.3008,,196,8.8262,50.36,40.6642,19.898795,4.14603,8.340162,,1.391953,0.3845,3.7385,47.865279,,3.700156,3.64,4.038187,96.5388,73.610014,3.75,8.343276,1.332541,31.389822,,8.3679423092682,6.7563,27.96,27.4166,1,44.051,,0.6931,14.065312
2021-05-19,3.6725,100.78,94.21,0.818867,1.290943,1.600254,1.601539,,1.3304,5.2833278742221,1.207583,0.901408,713.63,6.435801,3655.74,20.836063,6.089093,133.362,0.706133,7.764412,287.299378,14372.748117,3.262201,73.148542,,122.57,109.15493,1129.954143,0.3006,,196,8.8212,50.32,40.6618,19.894694,4.137979,8.275303,,1.390518,0.3845,3.7435,47.847199,,3.700295,3.64,4.035211,96.1037,73.709057,3.75,8.322388,1.331887,31.434654,,8.4269570913855,6.7439,27.98,27.4368,1,44.151,,0.6928,14.039224
