Frequency,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily,D:Daily
2019-10-21,3.6725,110.72,58.29052179361,0.895015,1.453504,1.755052,0.895015,1.75047,,1.3623,4.1223485187506,1.31057,0.984695,709.71,7.072854,3428.63,0.895015,22.939228,0.895015,6.686476,119.305021,0.895015,0.895015,0.895015,0.895015,0.769086,0.895015,7.843462,0.883528,295.336973,14063.447597,0.895015,3.533876,70.857424,,124.76,0.895015,108.556341,1171.610132,0.3032,,181.7,0.895015,0.895015,0.895015,9.590799,55.18,0.895015,36.318,19.153316,4.180524,0.895015,9.096751,,1.56019,0.3845,3.345,51.057012,,3.829589,0.895015,3.64,4.258838,105.4127,63.668934,3.75,9.604493,1.360691,0.895015,0.895015,30.255079,,5.8218025597422,6.7487,30.549539,25.035071,1,37.392,,0.895015,0.725,14.752618
2019-10-22,3.6725,110.71,58.409973045822,0.898473,1.45885,1.750497,0.898473,1.757233,,1.3615,4.1239892183288,1.310063,0.988679,723.52,7.079515,3442.78,0.898473,22.973944,0.898473,6.712309,119.545013,0.898473,0.898473,0.898473,0.898473,0.77327,0.898473,7.843217,0.887263,296.424079,14040,0.898473,3.54097,70.9115,,125.01,0.898473,108.598383,1173.252471,0.3033,,181.55,0.898473,0.898473,0.898473,9.616532,55.04,0.898473,36.2849,19.112399,4.1885,0.898473,9.149416,,1.559569,0.3845,3.3395,51.185085,,3.843486,0.898473,3.64,4.277538,105.4641,63.76451,3.75,9.640881,1.362444,0.898473,0.898473,30.309973,,5.8308176100629,6.7302,30.580413,24.975156,1,37.408,,0.898473,0.7256,14.675382
2019-10-23,3.6725,110.78,58.593005484132,0.899038,1.461117,1.75726,0.899038,1.758339,,1.3643,4.0869369774341,1.30882,0.989301,726.24,7.073991,3430.3,0.899038,23.049537,0.899038,6.716443,119.525038,0.899038,0.899038,0.899038,0.899038,0.776841,0.899038,7.842758,0.887977,295.882406,14029.002967,0.899038,3.535827,70.866223,,124.99,0.899038,108.450957,1171.851119,0.3034,,181.3,0.899038,0.899038,0.899038,9.620606,NaN,0.899038,36.2877,19.173604,4.187539,0.899038,9.14996,,1.56082,0.3845,3.3455,51.033894,,3.846624,0.899038,3.64,4.279691,105.7496,63.911445,3.75,9.65432,1.363032,0.899038,0.899038,30.324553,,5.7824327969073,6.7498,30.598759,24.844629,1,37.374,,0.899038,0.7267,14.673829
2019-10-24,3.6725,110.82,58.906991373113,0.898634,1.462347,1.758366,0.898634,1.757549,,1.3621,4.0355859094177,1.307063,0.990205,726.15,7.07261,3409.29,0.898634,23.003235,0.898634,6.713246,119.505032,0.898634,0.898634,0.898634,0.898634,0.775413,0.898634,7.839234,0.888794,295.866283,14035.999281,0.898634,3.524443,71.011862,,124.7,0.898634,108.608914,1173.014019,0.3034,,181.1,0.898634,0.898634,0.898634,9.624551,55.25,0.898634,36.2934,19.104511,4.185029,0.898634,9.109274,,1.563623,0.3845,3.349,51.301222,,3.843458,0.898634,3.64,4.270309,105.5902,63.969806,3.75,9.61206,1.362509,0.898634,0.898634,30.290259,,5.7738138030194,6.7517,30.596693,24.892529,1,37.398,,0.898634,0.7262,14.625539
2019-10-25,3.6725,110.94,59.52651481048,0.900333,1.464842,1.757575,0.900333,1.760872,,1.3638,4.027370126947,1.306473,0.992077,723.43,7.069776,3387.72,0.900333,23.019717,0.900333,6.725849,119.582966,0.900333,0.900333,0.900333,0.900333,0.77967,0.900333,7.83722,0.890594,296.092554,14034.995949,0.900333,3.533087,70.902584,,124.43,0.900333,108.571171,1174.817683,NaN,,181.2,0.900333,0.900333,0.900333,9.636536,55.26,0.900333,36.299,19.088863,4.186009,0.900333,9.171243,,1.571622,0.3845,3.3485,51.274872,,3.851355,0.900333,3.64,4.281354,105.8893,63.765193,3.75,9.673629,1.363104,0.900333,0.900333,30.164761,,5.7632123885838,6.7535,30.599622,25.114112,1,37.438,,0.900333,0.7267,14.620239
2019-10-26,3.6725,,,,,1.760899,,,,NaN,,,,NaN,,3395.25,,,,,,,,,,,,,,,,,,,,NaN,,,,NaN,,,,,,,NaN,,NaN,,,,,,,NaN,,,,,,NaN,,NaN,,,,,,,,,,NaN,,NaN,,NaN,,,,
2019-10-27,3.6725,,,,,1.760899,,,,NaN,,,,NaN,,3395.25,,,,,,,,,,,,,,,,,,,,NaN,,,,NaN,,,,,,,NaN,,NaN,,,,,,,NaN,,,,,,NaN,,NaN,,,,,,,,,,NaN,,NaN,,NaN,,,,
2019-10-28,3.6725,111.17,59.125011274466,0.901957,1.46523,1.760899,0.901957,1.764048,,NaN,3.9828628123027,1.306665,0.996392,725.87,7.068278,3395.25,0.901957,22.981871,0.901957,6.738252,119.675025,0.901957,0.901957,0.901957,0.901957,0.778642,0.901957,7.840083,0.892356,295.98629,14012.997204,0.901957,3.5345,70.745468,,124.66,0.901957,108.85722,1169.928745,0.30355,,181.35,0.901957,0.901957,0.901957,9.644629,55.37,0.901957,36.3116,19.053306,4.185984,0.901957,9.209434,,1.576802,0.3845,3.3325,51.168937,,3.85271,0.901957,3.64,4.289618,106.0062,63.61757,3.75,9.696311,1.362316,0.901957,0.901957,30.204744,,5.725534409669,NaN,30.561919,25.174116,1,37.501,,0.901957,0.727,14.539731
2019-10-29,3.6725,111.23,59.533483551149,0.901307,1.458855,1.764075,0.901307,1.762776,,1.3627,3.99278954484,1.305633,0.995133,724.37,7.065525,3382.19,0.901307,23.022082,0.901307,6.733303,119.785038,0.901307,0.901307,0.901307,0.901307,0.77808,0.901307,7.840829,0.892012,296.331681,14052.230735,0.901307,3.529698,70.856242,,124.81,0.901307,108.949977,1167.967553,0.30355,,181.45,0.901307,0.901307,0.901307,9.636954,55.46,0.901307,36.3458,19.090762,4.182965,0.901307,9.260748,,1.575575,0.3845,3.337,51.0347,,3.84795,0.901307,3.64,4.286525,105.9291,63.916539,3.75,9.727174,1.362866,0.901307,0.901307,30.215412,,5.7319513294277,6.7683,30.511942,25.067144,1,37.453,,0.901307,0.7273,14.622893
2019-10-30,3.6725,110.8,59.399963983432,0.900414,1.458581,1.762803,0.900414,1.76103,,1.3627,4.0168377453629,1.308662,0.993337,726.34,7.056636,3380.9,0.900414,22.971367,0.900414,6.726904,119.735008,0.900414,0.900414,0.900414,0.900414,0.776157,0.900414,7.840807,0.891583,296.884567,14046.497389,0.900414,3.529624,70.926076,,124.15,0.900414,108.941113,1168.026292,0.30355,,181.5,0.900414,0.900414,0.900414,9.646407,55.43,0.900414,36.3737,19.137223,4.179993,0.900414,9.228165,,1.576085,0.3845,3.347,50.955339,,3.838376,0.900414,3.64,4.283901,105.7564,63.889429,3.75,9.725374,1.363317,0.900414,0.900414,30.235909,,5.7279848730416,6.7405,30.449307,25.113805,1,37.481,,0.900414,0.7264,14.911669
2019-10-31,3.6725,110.44,59.629998206921,0.896539,1.446746,1.761057,0.896539,1.753452,,1.3605,3.9908552985476,1.315492,0.986821,NaN,7.04142,3389.94,0.896539,22.869822,0.896539,6.697866,119.545006,0.896539,0.896539,0.896539,0.896539,0.772216,0.896539,7.835844,0.887425,294.692487,14077.012731,0.896539,3.527165,70.92747,,123.68,0.896539,108.239197,1168.074233,0.30325,,181.05,0.896539,0.896539,0.896539,9.621571,55.39,0.896539,36.3348,19.120047,4.178501,0.896539,9.191322,,1.556303,0.3845,,50.837368,,3.817554,0.896539,3.64,4.263941,105.2909,63.980545,3.75,9.637619,1.360409,0.896539,0.896539,30.184687,,5.7124798278644,6.746,30.430339,24.995421,1,37.416,,0.896539,0.725,15.162274
2019-11-01,3.6725,110.59,59.630487476434,0.897747,1.449951,1.753479,0.897747,1.755813,,1.3587,3.9893168147949,1.318072,0.988688,NaN,7.041925,3383.29,0.897747,22.905108,0.897747,6.707245,119.595026,0.897747,0.897747,0.897747,0.897747,0.772134,0.897747,7.837149,0.88887,294.75716,14041.592603,0.897747,3.525631,70.7568,,123.94,0.897747,108.11563,1167.15145,0.30325,,181.1,0.897747,0.897747,0.897747,9.620971,55.14,0.897747,NaN,19.136727,4.165544,0.897747,9.124517,,1.555436,0.3845,,50.530568,,3.818565,0.897747,3.64,4.268516,105.2889,63.810575,3.75,9.605261,1.358201,0.897747,0.897747,30.184936,,5.7241224526439,NaN,30.471317,24.819089,1,37.422,,0.897747,0.7246,15.107281
2019-11-02,3.6725,,,,,1.75584,,,,NaN,,,,NaN,,3339.19,,,,,,,,,,,,,,,,,,,,NaN,,,,NaN,,,,,,,NaN,,NaN,,,,,,,NaN,,,,,,NaN,,NaN,,,,,,,,,,NaN,,NaN,,NaN,,,,
2019-11-03,3.6725,,,,,1.75584,,,,NaN,,,,NaN,,3339.19,,,,,,,,,,,,,,,,,,,,NaN,,,,NaN,,,,,,,NaN,,NaN,,,,,,,NaN,,,,,,NaN,,NaN,,,,,,,,,,NaN,,NaN,,NaN,,,,
2019-11-04,3.6725,110.34,59.651460835275,0.896218,1.448109,1.75584,0.896218,1.752823,,1.3566,4.0010754615522,1.315648,0.987722,735.05,7.028589,3339.19,0.896218,22.863416,0.896218,6.695913,119.525004,0.896218,0.896218,0.896218,0.896218,0.774046,0.896218,7.838412,0.886024,294.658541,14019.815379,0.896218,3.520255,70.72997,,123.57,0.896218,108.379638,1162.322997,0.30325,,180.45,0.896218,0.896218,0.896218,9.611848,55.23,0.896218,36.3089,19.097957,4.150475,0.896218,9.111669,,1.555655,0.3845,3.334,50.525184,,3.816813,0.896218,3.64,4.260799,105.1755,63.248432,3.75,9.592669,1.357412,0.896218,0.896218,30.192687,,5.689460476788,6.7268,30.414949,24.738144,1,37.276,,0.896218,0.7248,14.814124
2019-11-05,3.6725,110.54,59.724997749572,0.900171,1.447385,1.75285,0.900171,1.760555,,1.3583,4.0197137456117,1.312809,0.990998,736.66,6.99739,3339.19,0.900171,22.986767,0.900171,6.725358,119.576019,0.900171,0.900171,0.900171,0.900171,0.775164,0.900171,7.835089,0.889908,296.912413,13967.503826,0.900171,3.499865,70.689531,,123.9,0.900171,108.857683,1156.125664,0.3034,,180.2,0.900171,0.900171,0.900171,9.637771,55.12,0.900171,36.2854,19.180124,4.130525,0.900171,9.138986,,1.560807,0.3845,3.3375,50.42038,,3.838599,0.900171,3.64,4.283284,105.5516,63.402106,3.75,9.626699,1.357278,0.900171,0.900171,30.195337,,5.7437213070483,6.7456,30.36727,24.798021,1,37.336,,0.900171,0.7256,14.751643
2019-11-06,3.6725,110.96,59.65996393147,0.901713,1.449053,1.760582,0.901713,1.763571,,1.3581,3.9893597835888,1.316411,0.992786,745.85,6.997656,3318.47,0.901713,22.991885,0.901713,6.73697,119.834986,0.901713,0.901713,0.901713,0.901713,0.775771,0.901713,7.825609,0.889722,299.080252,14015.004509,0.901713,3.484581,70.951758,,124.19,0.901713,108.999098,1158.070334,0.30355,,180.5,0.901713,0.901713,0.901713,9.647971,55.36,0.901713,36.3287,19.211001,4.136519,0.901713,9.130748,,1.567628,0.3845,3.34,50.609558,,3.849684,0.901713,3.64,4.29459,106.067,63.709468,3.75,9.597836,1.358431,0.901713,0.901713,30.304779,,5.7532010820559,6.731,30.383228,24.719467,1,37.456,,0.901713,0.7266,14.801894
2019-11-07,3.6725,111.03,59.775029340074,0.902772,1.449761,1.763598,0.902772,1.765641,,1.3603,4.0839577502934,1.316692,0.992868,743.65,6.975806,3319.64,0.902772,23.051368,0.902772,6.745509,119.936084,0.902772,0.902772,0.902772,0.902772,0.780374,0.902772,7.826036,0.890191,300.379164,13994.502122,0.902772,3.486774,70.911799,,124.24,0.902772,109.145075,1154.888508,0.30355,,180.69,0.902772,0.902772,0.902772,9.647648,55.45,0.902772,NaN,19.136048,4.124041,0.902772,9.092263,,1.569288,0.3845,3.3435,50.480274,,3.850591,0.902772,3.64,4.297373,106.1952,63.71671,3.75,9.592218,1.357317,0.902772,0.902772,30.354789,,5.7428003972195,6.7545,30.341248,24.657612,1,37.449,,0.902772,0.7267,14.73621
2019-11-08,3.6725,111.42,59.675004531448,0.90629,1.455954,1.765668,0.90629,1.772521,,1.3586,4.1311401123799,1.319648,0.996103,740.23,6.988853,3327.02,0.90629,23.097698,0.90629,6.772431,119.921968,0.90629,0.90629,0.90629,0.90629,0.780841,0.90629,7.827805,0.894261,302.129781,14014.002175,0.90629,3.492206,71.281494,,124.76,0.90629,109.407287,1157.023745,0.30355,,180.5,0.90629,0.90629,0.90629,9.662588,55.52,0.90629,36.3512,19.157423,4.133496,0.90629,9.143828,,1.5793,NaN,3.3515,50.579119,,3.8617,0.90629,NaN,4.317383,106.2572,63.861972,3.75,9.699565,1.359616,0.90629,0.90629,30.385173,,5.7561174551387,6.7571,30.363422,24.515816,1,37.494,,0.90629,0.7281,14.783487
2019-11-09,3.6725,,,,,1.772548,,,,NaN,,,,NaN,,3341.01,,,,,,,,,,,,,,,,,,,,NaN,,,,NaN,,,,,,,NaN,,NaN,,,,,,,NaN,,,,,,NaN,,NaN,,,,,,,,,,NaN,,NaN,,NaN,,,,
2019-11-10,3.6725,,,,,1.772548,,,,NaN,,,,NaN,,3341.01,,,,,,,,,,,,,,,,,,,,NaN,,,,NaN,,,,,,,NaN,,NaN,,,,,,,NaN,,,,,,NaN,,NaN,,,,,,,,,,NaN,,NaN,,NaN,,,,
2019-11-11,3.6725,111.48,59.502490716421,0.905715,1.458654,1.772548,0.905715,1.771398,,1.3612,4.1616701385744,1.322978,0.993751,746.23,7.010597,3341.01,0.905715,23.104791,0.905715,6.767684,120.151436,0.905715,0.905715,0.905715,0.905715,0.776587,0.905715,7.827371,0.894247,302.825831,14075.42795,0.905715,3.495245,71.542886,,124.81,0.905715,108.948465,1166.561,0.3038,,NaN,0.905715,0.905715,0.905715,9.671316,55.73,0.905715,36.43,19.11575,4.143556,0.905715,9.139571,,1.571234,0.3845,3.3615,50.845032,,3.870754,0.905715,3.64,4.315098,NaN,63.881804,3.75,9.69885,1.360837,0.905715,0.905715,30.335115,,5.7713975183407,6.7648,30.429309,24.501887,1,37.476,,0.905715,0.728,14.867313
2019-11-12,3.6725,111.47,59.663004993191,0.907853,1.460463,1.771425,0.907853,1.775579,,1.361,4.1641398093509,1.324376,0.995279,756.08,7.007444,3341.01,0.907853,23.149342,0.907853,6.783749,120.164957,0.907853,0.907853,0.907853,0.907853,0.779119,0.907853,7.825874,0.896671,303.576941,14071.248298,0.907853,3.502315,71.692238,,124.92,0.907853,109.160236,1163.676804,0.3037,,180.33,0.907853,0.907853,0.907853,9.686609,55.7,0.907853,36.4813,19.148797,4.142533,0.907853,9.150976,,1.57803,0.3845,3.3735,50.802542,,3.880799,0.907853,3.64,4.32365,106.4504,63.990831,3.75,9.714299,1.361235,0.907853,0.907853,30.336813,,5.7730367680436,NaN,30.436677,24.511018,1,37.561,,0.907853,0.7283,14.828325
2019-11-13,3.6725,111.51,59.775031800836,0.908595,1.465292,1.775606,0.908595,1.777031,,1.3628,4.1810830456115,1.325822,0.989824,783.72,7.021715,3384.21,0.908595,23.251863,0.908595,6.789478,120.204979,0.908595,0.908595,0.908595,0.908595,0.779211,0.908595,7.832455,0.89738,304.152281,14103.897874,0.908595,3.496456,72.068872,,125.03,0.908595,108.840632,1170.407051,0.3037,,180.2,0.908595,0.908595,0.908595,9.687443,55.83,0.908595,36.5245,19.418772,4.153462,0.908595,9.212248,,1.565328,0.3845,3.391,50.904052,,3.895512,0.908595,3.64,4.327912,106.659,64.342086,3.75,9.754043,1.362893,0.908595,0.908595,30.235326,,5.7528620752317,NaN,30.515174,24.461896,1,37.566,,0.908595,0.7285,14.941032
2019-11-14,3.6725,111.64,59.675002273347,0.909339,1.474311,1.777058,0.909339,1.778485,,1.3635,4.1764117486587,1.326544,0.988724,794.51,7.021006,3441.89,0.909339,23.242703,0.909339,6.79458,120.234973,0.909339,0.909339,0.909339,0.909339,0.778785,0.909339,7.829226,0.897729,303.600982,14102.191507,0.909339,3.480131,71.928708,,124.83,0.909339,108.656906,1171.110303,0.3037,,180.3,0.909339,0.909339,0.909339,9.690279,55.88,0.909339,36.5698,19.432482,4.157498,0.909339,9.202328,,1.566154,0.3845,3.389,50.730199,,3.903428,0.909339,3.64,4.335091,106.8615,64.100027,3.75,9.72447,1.363008,0.909339,0.909339,30.20642,,5.7616622715286,NaN,30.556515,24.315588,1,37.67,,0.909339,0.7287,14.840866
2019-11-15,3.6725,111.36,59.598513684974,0.90629,1.470092,1.778512,0.90629,1.772521,,1.3611,4.1957585644372,1.323908,0.990031,801.83,7.009516,3452.67,0.90629,23.185608,0.90629,6.772068,120.08501,0.90629,0.90629,0.90629,0.90629,0.776328,0.90629,7.826808,0.894682,303.425775,14073.001631,0.90629,3.475802,71.744608,,123.28,0.90629,108.709444,1164.890339,0.3037,,180.06,0.90629,0.90629,0.90629,9.664945,55.92,0.90629,36.6255,19.230923,4.152347,0.90629,9.094163,,1.563803,0.3845,3.3705,50.615371,,3.87756,0.90629,3.64,4.321733,106.5798,63.797172,3.75,9.653616,1.361338,0.90629,0.90629,30.22476,,5.7488671379373,NaN,30.514773,24.244999,1,37.653,,0.90629,0.7275,14.726663
2019-11-16,3.6725,,,,,1.772548,,,,NaN,,,,NaN,,3421.26,,,,,,,,,,,,,,,,,,,,NaN,,,,NaN,,,,,,,NaN,,NaN,,,,,,,NaN,,,,,,NaN,,NaN,,,,,,,,,,NaN,,NaN,,NaN,,,,
2019-11-17,3.6725,,,,,1.772548,,,,NaN,,,,NaN,,3421.26,,,,,,,,,,,,,,,,,,,,NaN,,,,NaN,,,,,,,NaN,,NaN,,,,,,,NaN,,,,,,NaN,,NaN,,,,,,,,,,NaN,,NaN,,NaN,,,,
2019-11-18,3.6725,110.9,59.607992044119,0.904077,1.468402,1.772548,0.904077,1.768195,,1.3604,4.1769279450321,1.321942,0.990869,782.82,7.018262,3421.26,0.904077,23.138053,0.904077,6.755809,119.954977,0.904077,0.904077,0.904077,0.904077,0.771449,0.904077,7.828677,0.892738,303.110026,14093.002441,0.904077,3.458096,71.807251,,123.07,0.904077,108.986529,1165.482325,0.30355,,179.45,0.904077,0.904077,0.904077,9.646596,55.73,0.904077,36.6156,19.24844,4.155501,0.904077,9.118525,,1.561794,NaN,3.3695,50.701564,,3.879848,0.904077,3.64,4.316427,106.1688,63.849742,3.75,9.637736,1.360365,0.904077,0.904077,30.23506,,5.7242563963475,6.7557,30.497243,24.220132,1,37.656,,0.904077,0.7269,14.77832
2019-11-19,3.6725,110.73,59.750022569288,0.902772,1.465559,1.768222,0.902772,1.765641,,1.3611,4.1947278143902,1.321026,0.991153,773.81,7.02618,3447.74,0.902772,23.079354,0.902772,6.745599,119.870001,0.902772,0.902772,0.902772,0.902772,0.772529,0.902772,7.827841,0.891796,302.365261,14089.997292,0.902772,3.458788,71.677801,,123.13,0.902772,108.747856,1166.389817,0.30345,,179.25,0.902772,0.902772,0.902772,9.635009,55.6,0.902772,NaN,19.262436,4.157534,0.902772,9.104721,,1.558093,NaN,3.3785,50.890133,,3.870813,0.902772,3.64,4.311908,106.0121,63.760224,3.75,9.61226,1.360477,0.902772,0.902772,30.204929,,5.715446420511,6.7468,30.515483,24.137178,1,37.656,,0.902772,0.7266,14.734224
2019-11-20,3.6725,110.75,59.699972872773,0.904241,1.467312,1.765668,0.904241,1.768514,,1.3614,4.1964915453477,1.330229,0.992585,782.71,7.033728,3434.49,0.904241,23.095217,0.904241,6.757483,119.965006,0.904241,0.904241,0.904241,0.904241,0.77507,0.904241,7.826114,0.89284,301.482955,14108.002532,0.904241,3.474546,71.817524,,122.79,0.904241,108.472737,1170.530789,0.30345,,179.2,0.904241,0.904241,0.904241,9.642011,55.52,0.904241,36.5494,19.423275,4.165476,0.904241,9.173976,,1.557284,0.3845,3.3855,50.889773,,3.882087,0.904241,3.64,4.322543,106.137,63.997468,3.75,9.6695,1.361696,0.904241,0.904241,30.185369,,5.6969888778371,6.7444,30.534406,24.203928,1,37.678,,0.904241,0.7272,14.799801
2019-11-21,3.6725,110.64,59.845009467136,0.901632,1.468037,1.768541,0.901632,1.763412,,1.3625,4.1883509151564,1.330719,0.991615,797.17,7.026688,3445.95,0.901632,23.009647,0.901632,6.738076,119.845009,0.901632,0.901632,0.901632,0.901632,0.771328,0.901632,7.820665,0.890264,300.919665,14087.503381,0.901632,3.454062,71.7406,,123,0.901632,108.610585,1174.925615,0.30345,,179.6,0.901632,0.901632,0.901632,9.618159,55.61,0.901632,36.5573,19.443603,4.169507,0.901632,9.108106,,1.554323,0.3845,3.3775,50.869173,,3.874313,0.901632,3.64,4.310973,106.0971,63.691822,3.75,9.608511,1.361284,0.901632,0.901632,30.20467,,5.6890271391218,6.7352,30.513029,24.183603,1,37.743,,0.901632,0.7263,14.664593
2019-11-22,3.6725,110.85,59.869958401158,0.904323,1.47287,1.763439,0.904323,1.768674,,1.3624,4.18818954603,1.327455,0.994212,795.14,7.038705,3440.66,0.904323,23.071984,0.904323,6.757732,119.989872,0.904323,0.904323,0.904323,0.904323,0.777537,0.904323,7.824652,0.89256,302.306023,14084.997287,0.904323,3.46645,71.686562,,123.24,0.904323,108.545849,1178.395732,NaN,,179.93,0.904323,0.904323,0.904323,9.631941,55.45,0.904323,36.5867,19.395189,4.171007,0.904323,9.141165,,1.558691,NaN,3.3835,50.854585,,3.886508,0.904323,NaN,4.317327,106.1881,63.696961,3.75,9.609785,1.362995,0.904323,0.904323,30.195334,,5.707994212335,6.7525,30.548924,24.193689,1,37.77,,0.904323,0.7272,14.714957
2019-11-23,3.6725,,,,,1.768701,,,,NaN,,,,NaN,,3410.77,,,,,,,,,,,,,,,,,,,,NaN,,,,NaN,,,,,,,NaN,,NaN,,,,,,,NaN,,,,,,NaN,,NaN,,,,,,,,,,NaN,,NaN,,NaN,,,,
2019-11-24,3.6725,,,,,1.768701,,,,NaN,,,,NaN,,3410.77,,,,,,,,,,,,,,,,,,,,NaN,,,,NaN,,,,,,,NaN,,NaN,,,,,,,NaN,,,,,,NaN,,NaN,,,,,,,,,,NaN,,NaN,,NaN,,,,
2019-11-25,3.6725,111.29,59.789970930233,0.90843,1.474564,1.768701,0.90843,1.776708,,1.364,4.2055777616279,1.330669,0.998001,795.94,7.036156,3410.77,0.90843,23.151344,0.90843,6.787427,120.04851,0.90843,0.90843,0.90843,0.90843,0.776844,0.90843,7.827398,0.896614,304.533067,14091.99673,0.90843,3.462391,71.708757,,123.56,0.90843,108.902616,1175.472384,0.30365,,180.85,0.90843,0.90843,0.90843,9.65843,55.63,0.90843,36.6063,19.389262,4.178507,0.90843,9.18105,,1.561319,0.3845,3.388,50.794876,,3.90307,0.90843,3.64,4.335302,106.6048,63.989735,3.75,9.643714,1.365371,0.90843,0.90843,30.225291,,5.7409156976744,6.7556,30.525073,24.164262,1,37.804,,0.90843,0.7283,14.740371
2019-11-26,3.6725,111.26,59.651996370236,0.907441,1.474682,1.776735,0.907441,1.774773,,1.3652,4.2572595281307,1.330581,0.99755,791.16,7.039564,3433.94,0.907441,23.144283,0.907441,6.780399,120.164973,0.907441,0.907441,0.907441,0.907441,0.777813,0.907441,7.827223,0.895518,305.045372,14099.891107,0.907441,3.461615,71.521325,,122.89,0.907441,108.974592,1176.833031,0.30365,,181.5,0.907441,0.907441,0.907441,9.637931,55.88,0.907441,36.6615,19.479946,4.183031,0.907441,9.16225,,1.557623,0.3845,3.383,50.831216,,3.903358,0.907441,3.64,4.334483,106.7127,64.014973,3.75,9.601452,1.366334,0.907441,0.907441,30.215064,,5.7400181488203,6.7561,30.526316,24.053801,1,37.903,,0.907441,0.7283,14.826134
2019-11-27,3.6725,111.34,59.894995004088,0.908348,1.47334,1.7748,0.908348,1.776546,,1.3657,4.2458897265873,1.326642,0.997911,793.49,7.026342,3469.01,0.908348,23.176492,0.908348,6.786447,120.200018,0.908348,0.908348,0.908348,0.908348,0.776183,0.908348,7.827777,0.896834,305.159415,14094.840585,0.908348,3.470342,71.350259,,123.01,0.908348,109.165228,1177.109638,0.30365,,180.95,0.908348,0.908348,0.908348,9.646744,55.82,0.908348,36.6885,19.482242,4.172041,0.908348,9.176129,,1.555182,0.3845,3.3925,50.829321,,3.915796,0.908348,3.64,4.345626,106.7962,63.986284,3.75,9.590335,1.365065,0.908348,0.908348,30.235262,,5.76273957671,6.7641,30.526842,23.982702,1,37.996,,0.908348,0.7284,14.704787
2019-11-28,3.6725,,59.910040890504,0.908678,1.476874,1.776574,0.908678,1.777192,,NaN,4.2519763743753,1.328941,0.998728,806.3,7.034621,3502.92,0.908678,23.238528,0.908678,6.789187,120.214993,0.908678,0.908678,0.908678,0.908678,0.774012,0.908678,7.826988,0.896919,305.542935,14100.799637,0.908678,3.468423,71.612449,,122.57,0.908678,109.495684,1179.46388,NaN,,NaN,0.908678,0.908678,0.908678,9.658519,55.88,0.908678,NaN,19.608087,4.173467,0.908678,9.189459,,1.55711,NaN,3.3875,50.795093,,3.926579,0.908678,NaN,4.348024,106.8155,64.091595,3.75,9.583189,1.365925,0.908678,0.908678,30.225352,,5.768014538846,NaN,30.490686,23.984391,1,38.012,,0.908678,NaN,14.74766
2019-11-29,3.6725,,59.774995447095,0.910581,1.477691,1.777219,0.910581,1.780914,,NaN,4.2304680386086,1.330723,1.001457,828.25,7.027135,3502.92,0.910581,23.233473,0.910581,6.803223,120.300036,0.910581,0.910581,0.910581,0.910581,0.776043,0.910581,7.826808,0.898979,303.970133,14104.999089,0.910581,3.472592,71.651339,,120.96,0.910581,109.661264,1179.939902,NaN,,180.85,0.910581,0.910581,0.910581,9.683482,55.92,0.910581,NaN,19.530413,4.177928,0.910581,9.200965,,1.556183,NaN,3.3965,50.845019,,3.932344,0.910581,NaN,4.354671,106.7716,64.245493,3.75,9.560645,1.367419,0.910581,0.910581,30.23493,,5.7546894918958,NaN,30.522673,24.035575,1,37.84,,0.910581,NaN,14.678292
2019-11-30,3.6725,,,,,1.780942,,,,NaN,,,,NaN,,3522.48,,,,,,,,,,,,,,,,,,,,NaN,,,,NaN,,,,,,,NaN,,NaN,,,,,,,NaN,,,,,,NaN,,NaN,,,,,,,,,,NaN,,NaN,,NaN,,,,
2019-12-01,3.6725,,,,,1.780942,,,,NaN,,,,NaN,,3522.48,,,,,,,,,,,,,,,,,,,,NaN,,,,NaN,,,,,,,NaN,,NaN,,,,,,,NaN,,,,,,NaN,,NaN,,,,,,,,,,NaN,,NaN,,NaN,,,,
